"Year","Area","Street","Street 2","Strange HTML"
2012,"Birmingham","Horrellroadsheldon","Horrellroadsheldon",NA
2012,"Birmingham","Ivyhouseroadwestheath","Ivyhouseroadwestheath",NA
2012,"Birmingham","Jakemanroad","Jakemanroad",NA
2012,"Birmingham","Juniperclose","Juniperclose",NA
2012,"Birmingham","Kembertonroad","Kembertonroad",NA
2012,"Birmingham","Kingsheathhighst","Kingsheathhighst",NA
2012,"Birmingham","Kingsnortongreen","Kingsnortongreen",NA
2012,"Birmingham","Ladypoolroad","Ladypoolroad",NA
2012,"Birmingham","Ladypoolroad","Ladypoolroad",NA
2012,"Birmingham","Ladypoolroad","Ladypoolroad",NA
2012,"Birmingham","Leahallroad","Leahallroad",NA
2012,"Birmingham","Lowersevernstr.","Lowersevernstr.",NA
2012,"Birmingham","Marystr.","Marystr.",NA
2012,"Birmingham","Marystr.","Marystr.",NA
2012,"Birmingham","Middleparkroad","Middleparkroad",NA
2012,"Birmingham","Milestonehouse","Milestonehouse",NA
2012,"Birmingham","Milestonehouse","Milestonehouse",NA
2012,"Birmingham","Milestonehouse","Milestonehouse",NA
2012,"Birmingham","Monyhullroad","Monyhullroad",NA
2012,"Birmingham","Moseleyroad","Moseleyroad",NA
2012,"Birmingham","Newstr.railwaystation","Newstr.railwaystation",NA
2012,"Birmingham","Newstr.station","Newstr.station",NA
2012,"Birmingham","Northlieghrdwardend","Northlieghrdwardend",NA
2012,"Birmingham","Osassemblyroomspoplarwaysolihull","Osassemblyroomspoplarwaysolihull",NA
2012,"Birmingham","Osassemblyroomssolihulltowncentre","Osassemblyroomssolihulltowncentre",NA
2012,"Birmingham","Oschargrillchickencoventryroad","Oschargrillchickencoventryroad",NA
2012,"Birmingham","Oltonboulevardeast","Oltonboulevardeast",NA
2012,"Birmingham","Outsidefishbarhobmooreroad","Outsidefishbarhobmooreroad",NA
2012,"Birmingham","Outsideardenoakpub","Outsideardenoakpub",NA
2012,"Birmingham","Outsidestcolombianurseryalcesterroad","Outsidestcolombianurseryalcesterroad",NA
2012,"Birmingham","Outsidethebullshead","Outsidethebullshead",NA
2012,"Birmingham","Parkerstr.edgbaston","Parkerstr.edgbaston",NA
2012,"Birmingham","Parklandontheheathway","Parklandontheheathway",NA
2012,"Birmingham","Partridgeroad","Partridgeroad",NA
2012,"Birmingham","Pershoreroad","Pershoreroad",NA
2012,"Birmingham","Plymouthroadstirchley","Plymouthroadstirchley",NA
2012,"Birmingham","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Birmingham","Rearoad","Rearoad",NA
2012,"Birmingham","Regencyhotel","Regencyhotel",NA
2012,"Birmingham","Runcurnroadbalsallheath","Runcurnroadbalsallheath",NA
2012,"Birmingham","Schoolroad","Schoolroad",NA
2012,"Birmingham","Sheathlane","Sheathlane",NA
2012,"Birmingham","Sheldonheathpark","Sheldonheathpark",NA
2012,"Birmingham","Shirleyroadacocksgreen","Shirleyroadacocksgreen",NA
2012,"Birmingham","Solihulltowncentre","Solihulltowncentre",NA
2012,"Birmingham","Stmarysroad","Stmarysroad",NA
2012,"Birmingham","Stmarysrow","Stmarysrow",NA
2012,"Birmingham","Stmarysrowmoseley","Stmarysrowmoseley",NA
2012,"Birmingham","Stpaulsroad","Stpaulsroad",NA
2012,"Birmingham","Stpaulsroad","Stpaulsroad",NA
2012,"Birmingham","Stationroadstechford","Stationroadstechford",NA
2012,"Birmingham","Stationroadstechford","Stationroadstechford",NA
2012,"Birmingham","Stationroadsolihul","Stationroadsolihul",NA
2012,"Birmingham","Stationroadsolihul","Stationroadsolihul",NA
2012,"Birmingham","Stationroadsolihul","Stationroadsolihul",NA
2012,"Birmingham","Stationroadsolihul","Stationroadsolihul",NA
2012,"Birmingham","Stationroadsolihul","Stationroadsolihul",NA
2012,"Birmingham","Stationroadsolihul","Stationroadsolihul",NA
2012,"Birmingham","Stechfordpolicestation","Stechfordpolicestation",NA
2012,"Birmingham","Stechfordswimmingbaths","Stechfordswimmingbaths",NA
2012,"Birmingham","Stoneylane","Stoneylane",NA
2012,"Birmingham","Stratfordroad","Stratfordroad",NA
2012,"Birmingham","Stratfordroadsparkbrook","Stratfordroadsparkbrook",NA
2012,"Birmingham","Stratfordroadsparkhill","Stratfordroadsparkhill",NA
2012,"Birmingham","Summerfieldroadweoleycastle","Summerfieldroadweoleycastle",NA
2012,"Birmingham","Sunbeamway","Sunbeamway",NA
2012,"Birmingham","Swanshurstpark","Swanshurstpark",NA
2012,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theradleys","Theradleys",NA
2012,"Birmingham","Tilecrossroad","Tilecrossroad",NA
2012,"Birmingham","Totebettingshopalumrockroad","Totebettingshopalumrockroad",NA
2012,"Birmingham","Turnburryroad","Turnburryroad",NA
2012,"Birmingham","Umbersladeroadsellyoak","Umbersladeroadsellyoak",NA
2012,"Birmingham","Vicarageroadkinghsheath","Vicarageroadkinghsheath",NA
2012,"Birmingham","Victoriaroadbordesleygreen","Victoriaroadbordesleygreen",NA
2012,"Birmingham","Wakegreenroad","Wakegreenroad",NA
2012,"Birmingham","Wardendpark","Wardendpark",NA
2012,"Birmingham","Warwichrd","Warwichrd",NA
2012,"Birmingham","Warwickroad","Warwickroad",NA
2012,"Birmingham","Warwickroadaccocksgreen","Warwickroadaccocksgreen",NA
2012,"Birmingham","Washlane","Washlane",NA
2012,"Birmingham","Washwoodheathroad","Washwoodheathroad",NA
2012,"Birmingham","Washwoodheathroad","Washwoodheathroad",NA
2012,"Birmingham","Watsonroadalumrock","Watsonroadalumrock",NA
2012,"Birmingham","Wheatcroftroadchelmesleywood","Wheatcroftroadchelmesleywood",NA
2012,"Birmingham","Wheatsheafphcoventryroadsheldon","Wheatsheafphcoventryroadsheldon",NA
2012,"Birmingham","Wheatsheafcoventryroad","Wheatsheafcoventryroad",NA
2012,"Birmingham","Williamhillbookmakerswashwoodheathroad","Williamhillbookmakerswashwoodheathroad",NA
2012,"Birmingham","Woodbridgerd","Woodbridgerd",NA
2012,"Birmingham","Woodbridgeroad","Woodbridgeroad",NA
2012,"Birmingham","Acornpublichouse","Acornpublichouse",NA
2012,"Birmingham","Atlanticrd","Atlanticrd",NA
2012,"Birmingham","Aylesburycrescentkingstandingbham","Aylesburycrescentkingstandingbham",NA
2012,"Birmingham","Beggersbush","Beggersbush",NA
2012,"Birmingham","Bendallrdkingstanding","Bendallrdkingstanding",NA
2012,"Birmingham","Berryfieldsroadwalmleysuttoncoldfield","Berryfieldsroadwalmleysuttoncoldfield",NA
2012,"Birmingham","Birminghamrd","Birminghamrd",NA
2012,"Birmingham","Birminghamroad","Birminghamroad",NA
2012,"Birmingham","Birminghamroad","Birminghamroad",NA
2012,"Birmingham","Birminghamroad","Birminghamroad",NA
2012,"Birmingham","Birminghamroadwyldegreen","Birminghamroadwyldegreen",NA
2012,"Birmingham","Birminghamroadwyldegreen","Birminghamroadwyldegreen",NA
2012,"Birmingham","Boldmereroad","Boldmereroad",NA
2012,"Birmingham","Bottleofsack","Bottleofsack",NA
2012,"Birmingham","Boundaryroaderdington","Boundaryroaderdington",NA
2012,"Birmingham","Brassingtonave.suttoncoldfield","Brassingtonave.suttoncoldfield",NA
2012,"Birmingham","Broadst","Broadst",NA
2012,"Birmingham","Capilanoroaderdington","Capilanoroaderdington",NA
2012,"Birmingham","Carparklidlpelhamrdalumrock","Carparklidlpelhamrdalumrock",NA
2012,"Birmingham","Carparkofoldspeckledhenpublichousemeregreen","Carparkofoldspeckledhenpublichousemeregreen",NA
2012,"Birmingham","Carparkreddicaptavernhollyfieldroadfalconlodge","Carparkreddicaptavernhollyfieldroadfalconlodge",NA
2012,"Birmingham","Carparkkenilworthcourtwheelwrightrd","Carparkkenilworthcourtwheelwrightrd",NA
2012,"Birmingham","Chesterroad","Chesterroad",NA
2012,"Birmingham","Chesterfieldgrovepypehayes","Chesterfieldgrovepypehayes",NA
2012,"Birmingham","Chipsteadroad","Chipsteadroad",NA
2012,"Birmingham","Churchroaderdington","Churchroaderdington",NA
2012,"Birmingham","Cotonlaneerdingtonbham","Cotonlaneerdingtonbham",NA
2012,"Birmingham","Cottishallwalk","Cottishallwalk",NA
2012,"Birmingham","Courtlane","Courtlane",NA
2012,"Birmingham","Courtlane","Courtlane",NA
2012,"Birmingham","Dukestr.","Dukestr.",NA
2012,"Birmingham","Ebrookroadsuttoncoldfield","Ebrookroadsuttoncoldfield",NA
2012,"Birmingham","Emscoteroad","Emscoteroad",NA
2012,"Birmingham","Erdingtonhighstr.","Erdingtonhighstr.",NA
2012,"Birmingham","Erdingtonhighstr.","Erdingtonhighstr.",NA
2012,"Birmingham","Erdingtonhighstr.","Erdingtonhighstr.",NA
2012,"Birmingham","Firbeckgrove","Firbeckgrove",NA
2012,"Birmingham","Francesroaderdington","Francesroaderdington",NA
2012,"Birmingham","Frontodfficesuttoncoldfield","Frontodfficesuttoncoldfield",NA
2012,"Birmingham","Goodhopehospital","Goodhopehospital",NA
2012,"Birmingham","Gracechuchshoppingcentresuttoncoldfield","Gracechuchshoppingcentresuttoncoldfield",NA
2012,"Birmingham","Gravellyhill","Gravellyhill",NA
2012,"Birmingham","Hairylemonerdingtonhighstr.","Hairylemonerdingtonhighstr.",NA
2012,"Birmingham","Hairylemonlowerparade","Hairylemonlowerparade",NA
2012,"Birmingham","Hairylemonlowerparade","Hairylemonlowerparade",NA
2012,"Birmingham","Hamptonroaderdingtonbham","Hamptonroaderdingtonbham",NA
2012,"Birmingham","Hellbeyclose","Hellbeyclose",NA
2012,"Birmingham","Highstsuttoncoldfield","Highstsuttoncoldfield",NA
2012,"Birmingham","Highsterdington","Highsterdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.erdington","Highstr.erdington",NA
2012,"Birmingham","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Birmingham","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Birmingham","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Birmingham","Inlandroaderdingtonbham","Inlandroaderdingtonbham",NA
2012,"Birmingham","Jobcentresuttonnewroaderdington","Jobcentresuttonnewroaderdington",NA
2012,"Birmingham","Johnsonroaderdingtonbirmingham","Johnsonroaderdingtonbirmingham",NA
2012,"Birmingham","Johnsonroaderdingtonbirmingham","Johnsonroaderdingtonbirmingham",NA
2012,"Birmingham","Kingsrd","Kingsrd",NA
2012,"Birmingham","Kingsburyroadcastlevale","Kingsburyroadcastlevale",NA
2012,"Birmingham","Lichfieldrd","Lichfieldrd",NA
2012,"Birmingham","Lichfieldroad","Lichfieldroad",NA
2012,"Birmingham","Lichfieldroadsuttoncoldfield","Lichfieldroadsuttoncoldfield",NA
2012,"Birmingham","Lichfieldroadsuttoncoldfield","Lichfieldroadsuttoncoldfield",NA
2012,"Birmingham","Littentreephsuttontowncentre","Littentreephsuttontowncentre",NA
2012,"Birmingham","Lowerparade","Lowerparade",NA
2012,"Birmingham","Lowerparade","Lowerparade",NA
2012,"Birmingham","Lowerparade","Lowerparade",NA
2012,"Birmingham","Lowerparade","Lowerparade",NA
2012,"Birmingham","Lowerparade","Lowerparade",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfieldbirmingham","Lowerparadesuttoncoldfieldbirmingham",NA
2012,"Birmingham","Lowerparadesuttoncoldfield","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttontowncentre","Lowerparadesuttontowncentre",NA
2012,"Birmingham","Madehurstroaderdington","Madehurstroaderdington",NA
2012,"Birmingham","Marrowfatraodhandsworth","Marrowfatraodhandsworth",NA
2012,"Birmingham","Marshhillerdingtonbn","Marshhillerdingtonbn",NA
2012,"Birmingham","Marshlaneerdingtonbham","Marshlaneerdingtonbham",NA
2012,"Birmingham","Meregreenislandlichfieldroad","Meregreenislandlichfieldroad",NA
2012,"Birmingham","Millave.","Millave.",NA
2012,"Birmingham","Millsthighstr.","Millsthighstr.",NA
2012,"Birmingham","Newstr.","Newstr.",NA
2012,"Birmingham","Newstr.station","Newstr.station",NA
2012,"Birmingham","Newdigateroad","Newdigateroad",NA
2012,"Birmingham","Newhallcarpark","Newhallcarpark",NA
2012,"Birmingham","Newhallwalksuttoncoldfield","Newhallwalksuttoncoldfield",NA
2012,"Birmingham","Normantontowerbeechmountdriveerdingtonbirmingham","Normantontowerbeechmountdriveerdingtonbirmingham",NA
2012,"Birmingham","Northholtroad","Northholtroad",NA
2012,"Birmingham","Northoltdrive","Northoltdrive",NA
2012,"Birmingham","Osha","Osha",NA
2012,"Birmingham","Oshairylemonph","Oshairylemonph",NA
2012,"Birmingham","Oskingsarmsphcoleshillroad","Oskingsarmsphcoleshillroad",NA
2012,"Birmingham","Oskingsarmsphcoleshillroad","Oskingsarmsphcoleshillroad",NA
2012,"Birmingham","Oslittentree","Oslittentree",NA
2012,"Birmingham","Osmoomoossouthparade","Osmoomoossouthparade",NA
2012,"Birmingham","Osmoomooclubsuttontowncentre","Osmoomooclubsuttontowncentre",NA
2012,"Birmingham","Osmoomoosnightclubsouthparade","Osmoomoosnightclubsouthparade",NA
2012,"Birmingham","Osmoomooslowerparadesuttontowncentre","Osmoomooslowerparadesuttontowncentre",NA
2012,"Birmingham","Osstationph","Osstationph",NA
2012,"Birmingham","Ostemplebarsctowncentre","Ostemplebarsctowncentre",NA
2012,"Birmingham","Orphanagerd","Orphanagerd",NA
2012,"Birmingham","Outsidebagotarmschesterroadpypehayes","Outsidebagotarmschesterroadpypehayes",NA
2012,"Birmingham","Outsidecityviewerdington","Outsidecityviewerdington",NA
2012,"Birmingham","Outsidehirylemonsuttontowncrntr","Outsidehirylemonsuttontowncrntr",NA
2012,"Birmingham","Outsidehomeaddress","Outsidehomeaddress",NA
2012,"Birmingham","Outsidehomeaddress","Outsidehomeaddress",NA
2012,"Birmingham","Outsidehomeaddress","Outsidehomeaddress",NA
2012,"Birmingham","Outsidelittentreebirminghamroad","Outsidelittentreebirminghamroad",NA
2012,"Birmingham","Outsidemoomoosbarsouthparadesuttoncoldfield","Outsidemoomoosbarsouthparadesuttoncoldfield",NA
2012,"Birmingham","Outsidemoomoosbarsouthparadesuttoncoldfield","Outsidemoomoosbarsouthparadesuttoncoldfield",NA
2012,"Birmingham","Outsidenewstr.stationbirminghamcitycentre","Outsidenewstr.stationbirminghamcitycentre",NA
2012,"Birmingham","Outsidetemplebarlowerparadesuttoncoldfield","Outsidetemplebarlowerparadesuttoncoldfield",NA
2012,"Birmingham","Outsidetheswanpublichousehighstr.erdington","Outsidetheswanpublichousehighstr.erdington",NA
2012,"Birmingham","Outsidethetemplebarsuttoncoldfieldtowncentre","Outsidethetemplebarsuttoncoldfieldtowncentre",NA
2012,"Birmingham","Paradesutton","Paradesutton",NA
2012,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2012,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2012,"Birmingham","Paradesuttoncoldfieldtowncentre","Paradesuttoncoldfieldtowncentre",NA
2012,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2012,"Birmingham","Rectoryroadsuttoncoldfield","Rectoryroadsuttoncoldfield",NA
2012,"Birmingham","Reddicaphill","Reddicaphill",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Reservoirrderdington","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington","Reservoirrderdington",NA
2012,"Birmingham","Reservoirroad","Reservoirroad",NA
2012,"Birmingham","Ridgewayerdington","Ridgewayerdington",NA
2012,"Birmingham","Sctowncentre","Sctowncentre",NA
2012,"Birmingham","Shortheathrd","Shortheathrd",NA
2012,"Birmingham","Sladeroad","Sladeroad",NA
2012,"Birmingham","Sladeroad","Sladeroad",NA
2012,"Birmingham","Somersetroaderdington","Somersetroaderdington",NA
2012,"Birmingham","Southparade","Southparade",NA
2012,"Birmingham","Southparade","Southparade",NA
2012,"Birmingham","Southparade","Southparade",NA
2012,"Birmingham","Southparade","Southparade",NA
2012,"Birmingham","Southparade","Southparade",NA
2012,"Birmingham","Southparade","Southparade",NA
2012,"Birmingham","Southparadesuttoncoldfieldtowncentre","Southparadesuttoncoldfieldtowncentre",NA
2012,"Birmingham","Southparadeosmoomoo","Southparadeosmoomoo",NA
2012,"Birmingham","Southparadesctowncentre","Southparadesctowncentre",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfieldbirmingham","Southparadesuttoncoldfieldbirmingham",NA
2012,"Birmingham","Southparadessuttoncoldfield","Southparadessuttoncoldfield",NA
2012,"Birmingham","Stmarystjohnsocialclubgravellyhillnorth","Stmarystjohnsocialclubgravellyhillnorth",NA
2012,"Birmingham","Suttonnewroad","Suttonnewroad",NA
2012,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentreoutsidemoomoos","Suttontowncentreoutsidemoomoos",NA
2012,"Birmingham","Sycamoreroaderdingon","Sycamoreroaderdingon",NA
2012,"Birmingham","Tamworthroadsuttoncoldfield","Tamworthroadsuttoncoldfield",NA
2012,"Birmingham","Tangmeredrivecastlevale","Tangmeredrivecastlevale",NA
2012,"Birmingham","Thegardenserdington","Thegardenserdington",NA
